18.38,51.42
15.39,51.14
19.01,51.58
23.12,53.12
20.13,50.54
18.57,53.17
21.01,51.05
16.20,51.07
17.12,52.48
19.17,53.08
21.41,52.53
16.41,51.34
22.09,51.17
18.15,54.36
23.46,50.45
15.13,51.17
21.45,54.13
15.33,53.32
22.01,52.24
21.18,52.11
22.42,50.05
17.37,54.40
18.57,51.26
20.29,53.12
20.56,53.24
16.10,52.54
19.16,52.45
19.46,51.01
16.21,52.07
20.03,49.59
22.34,53.59
18.29,53.00
19.51,50.10
23.10,50.01
21.37,49.57
18.34,51.13
20.48,51.22
18.10,51.17
23.19,51.16
21.05,51.15
18.31,52.26
21.51,52.18
18.40,51.12
20.52,50.02
16.06,53.27
20.46,50.12
17.29,53.21
16.11,51.55
19.53,54.10
21.40,50.45
18.10,52.29
21.23,51.52
22.21,51.01
21.53,51.16
17.39,51.06
20.57,52.39
16.37,51.23
20.23,52.05
17.03,51.15
23.13,51.48
20.41,50.21
22.17,52.05
20.21,53.04
20.06,49.48
21.39,49.52
17.47,52.26
19.18,52.08
22.23,53.13
22.52,54.22
15.41,51.01
18.24,54.48
18.29,52.06
19.03,52.39
23.33,51.33
19.27,50.33
16.22,51.56
19.58,50.51
21.57,52.02
19.09,51.43
20.11,50.31
22.47,51.46
21.41,49.47
21.35,50.51
22.15,51.14
22.19,51.46
20.50,49.58
23.33,50.55
19.35,51.21
21.57,51.51
23.38,51.19
20.59,51.23
19.50,51.31
19.46,50.23
16.07,52.07
18.03,51.01
21.14,52.21
16.39,51.21
19.04,50.35
22.39,51.16
17.02,51.07
16.57,51.08
17.04,51.08
17.07,51.08
17.03,51.06
17.03,51.07
16.22,52.43
18.37,51.36
17.35,52.20
16.18,51.48
22.02,53.59
15.05,51.31
23.23,51.33
17.16,53.09
17.04,53.11
22.40,50.45
22.30,52.55
22.59,52.51
21.27,52.36
20.12,52.23
20.48,51.38
19.48,50.07
23.21,53.01
15.43,51.57
21.26,52.30
18.51,51.46
20.41,50.58
17.54,52.10
22.16,49.31
15.52,51.12
20.49,49.51
22.07,50.46
20.37,52.26
21.00,51.27
22.36,50.54
17.08,53.25
18.37,52.45
22.22,50.56
23.23,52.02
21.54,50.39
19.36,53.51
20.31,52.32
22.15,52.59
23.16,50.43
17.10,52.10
18.53,51.32
22.08,52.46
22.01,49.35
22.32,49.59
21.11,52.36
22.39,53.09
21.51,50.49
15.04,51.01
19.52,52.49
19.25,50.30
17.12,51.19
21.07,52.17
15.49,52.15
15.55,52.15
19.23,53.20
18.20,53.56
21.47,53.15
19.09,53.00
22.06,52.06
17.22,51.38
19.48,52.09
18.56,51.36
18.07,50.25
19.13,51.28
19.25,51.52
15.01,51.09
15.30,51.56
21.09,52.18
19.55,50.07
18.20,53.06
16.00,53.32
18.37,51.25
20.36,50.23
18.09,52.54
15.55,51.08
17.02,53.22
15.33,52.49
22.58,50.37
21.36,51.22
20.41,52.02
20.53,50.07
15.19,51.37
19.22,50.38
19.52,50.29
20.11,51.15
15.08,51.38
21.54,51.49
20.25,49.48
18.11,51.51
20.02,51.43
21.54,51.49
17.34,52.04
16.54,51.28
23.40,51.01
17.43,52.51
22.18,50.10
22.50,50.54
15.59,51.40
18.21,54.21
22.47,49.49
19.54,53.04
19.37,52.15
21.25,50.06
20.26,52.03
22.06,51.30
19.37,50.56
